m,coco,coco_pct
11,19.0,0.0
3,13.0,0.0
1,9.0,0.002
11,18.0,0.037
9,15.0,0.0
5,26.0,0.0
1,25.0,0.0
11,14.0,0.0
3,14.0,0.0
9,8.0,0.026
3,9.0,0.0
1,4.0,0.264
11,1.0,0.038
10,25.0,0.002
6,12.0,0.0
9,7.0,0.121
7,2.0,0.189
3,25.0,0.001
10,8.0,0.027
9,1.0,0.125
12,2.0,0.043
6,25.0,0.004
7,14.0,0.0
10,19.0,0.0
4,18.0,0.014
6,4.0,0.297
3,7.0,0.12
7,17.0,0.015
6,15.0,0.0
10,1.0,0.056
3,8.0,0.006
9,12.0,0.0
11,21.0,0.0
9,13.0,0.0
5,21.0,0.0
7,15.0,0.0
11,15.0,0.0
2,11.0,0.0
11,3.0,0.059
12,8.0,0.014
1,14.0,0.001
4,12.0,0.0
8,18.0,0.052
11,17.0,0.031
4,8.0,0.01
5,11.0,0.0
2,18.0,0.007
1,1.0,0.03
8,9.0,0.002
2,2.0,0.061
1,10.0,0.001
10,14.0,0.0
4,10.0,0.0
7,19.0,0.0
7,1.0,0.134
9,10.0,0.0
12,21.0,0.0
4,25.0,0.0
4,19.0,0.0
4,13.0,0.0
7,7.0,0.113
12,14.0,0.002
3,19.0,0.0
1,18.0,0.013
8,5.0,0.057
12,15.0,0.0
6,7.0,0.097
3,1.0,0.155
11,9.0,0.002
2,19.0,0.0
4,17.0,0.025
2,21.0,0.001
4,7.0,0.106
10,9.0,0.009
4,2.0,0.152
8,11.0,0.0
1,8.0,0.014
10,7.0,0.176
3,4.0,0.288
8,25.0,0.007
8,26.0,0.0
8,2.0,0.218
9,17.0,0.027
12,4.0,0.264
5,9.0,0.002
9,19.0,0.0
11,8.0,0.031
5,19.0,0.0
11,7.0,0.203
3,5.0,0.265
6,1.0,0.234
7,10.0,0.0
11,4.0,0.273
4,21.0,0.0
6,5.0,0.085
1,19.0,0.0
3,17.0,0.014
11,10.0,0.0
4,14.0,0.0
5,17.0,0.022
7,9.0,0.004
11,11.0,0.0
12,19.0,0.0
10,18.0,0.04
7,26.0,0.0
4,26.0,0.0
7,21.0,0.0
10,21.0,0.0
3,15.0,0.0
7,18.0,0.019
5,13.0,0.0
6,2.0,0.155
5,8.0,0.014
10,4.0,0.309
2,4.0,0.25
8,21.0,0.0
5,2.0,0.161
9,26.0,0.0
6,26.0,0.0
6,18.0,0.012
2,12.0,0.002
3,12.0,0.001
12,5.0,0.351
12,26.0,0.0
4,3.0,0.1
2,15.0,0.001
9,3.0,0.136
9,11.0,0.0
12,11.0,0.0
6,21.0,0.0
1,26.0,0.0
6,13.0,0.0
9,18.0,0.043
12,17.0,0.04
4,15.0,0.0
8,14.0,0.0
1,7.0,0.167
4,11.0,0.0
1,12.0,0.002
6,9.0,0.005
10,3.0,0.093
1,13.0,0.0
10,13.0,0.0
2,8.0,0.019
1,21.0,0.0
6,10.0,0.0
6,14.0,0.0
10,26.0,0.0
2,17.0,0.019
8,17.0,0.027
3,26.0,0.0
5,7.0,0.067
5,12.0,0.0
7,13.0,0.0
8,8.0,0.012
11,26.0,0.0
9,9.0,0.005
1,3.0,0.057
8,12.0,0.0
11,5.0,0.264
7,12.0,0.0
5,25.0,0.001
5,4.0,0.33
12,13.0,0.0
3,10.0,0.0
7,3.0,0.143
11,25.0,0.0
8,19.0,0.0
11,13.0,0.0
11,2.0,0.062
10,11.0,0.0
2,3.0,0.049
7,4.0,0.32
3,21.0,0.0
6,8.0,0.014
5,18.0,0.01
5,10.0,0.0
10,15.0,0.0
12,12.0,0.001
5,5.0,0.122
12,25.0,0.0
5,1.0,0.142
9,25.0,0.002
12,7.0,0.189
6,19.0,0.0
5,15.0,0.0
3,18.0,0.006
2,7.0,0.13
12,1.0,0.026
9,2.0,0.155
10,17.0,0.036
7,11.0,0.0
1,11.0,0.0
2,25.0,0.001
12,18.0,0.016
10,12.0,0.0
10,5.0,0.16
2,13.0,0.0
7,5.0,0.046
12,3.0,0.053
12,9.0,0.002
10,2.0,0.092
9,4.0,0.245
6,3.0,0.086
12,10.0,0.0
4,1.0,0.206
3,11.0,0.0
2,5.0,0.367
2,10.0,0.007
7,25.0,0.005
7,8.0,0.013
8,7.0,0.072
8,4.0,0.249
8,1.0,0.149
2,26.0,0.0
5,3.0,0.129
4,5.0,0.108
3,3.0,0.051
8,10.0,0.0
5,14.0,0.0
2,9.0,0.003
1,15.0,0.0
9,5.0,0.116
4,4.0,0.278
9,21.0,0.0
8,3.0,0.155
6,11.0,0.0
6,17.0,0.012
10,10.0,0.0
1,17.0,0.032
1,2.0,0.049
8,13.0,0.0
1,5.0,0.367
9,14.0,0.0
4,9.0,0.0
3,2.0,0.096
8,15.0,0.0
11,12.0,0.0
2,14.0,0.009
2,1.0,0.075
